country,date,cases
rwanda,22/01/20,0
rwanda,23/01/20,0
rwanda,24/01/20,0
rwanda,25/01/20,0
rwanda,26/01/20,0
rwanda,27/01/20,0
rwanda,28/01/20,0
rwanda,29/01/20,0
rwanda,30/01/20,0
rwanda,31/01/20,0
rwanda,01/02/20,0
rwanda,02/02/20,0
rwanda,03/02/20,0
rwanda,04/02/20,0
rwanda,05/02/20,0
rwanda,06/02/20,0
rwanda,07/02/20,0
rwanda,08/02/20,0
rwanda,09/02/20,0
rwanda,10/02/20,0
rwanda,11/02/20,0
rwanda,12/02/20,0
rwanda,13/02/20,0
rwanda,14/02/20,0
rwanda,15/02/20,0
rwanda,16/02/20,0
rwanda,17/02/20,0
rwanda,18/02/20,0
rwanda,19/02/20,0
rwanda,20/02/20,0
rwanda,21/02/20,0
rwanda,22/02/20,0
rwanda,23/02/20,0
rwanda,24/02/20,0
rwanda,25/02/20,0
rwanda,26/02/20,0
rwanda,27/02/20,0
rwanda,28/02/20,0
rwanda,29/02/20,0
rwanda,01/03/20,0
rwanda,02/03/20,0
rwanda,03/03/20,0
rwanda,04/03/20,0
rwanda,05/03/20,0
rwanda,06/03/20,0
rwanda,07/03/20,0
rwanda,08/03/20,0
rwanda,09/03/20,0
rwanda,10/03/20,0
rwanda,11/03/20,0
rwanda,12/03/20,0
rwanda,13/03/20,0
rwanda,14/03/20,1
rwanda,15/03/20,1
rwanda,16/03/20,5
rwanda,17/03/20,7
rwanda,18/03/20,8
rwanda,19/03/20,8
rwanda,20/03/20,17
rwanda,21/03/20,17
rwanda,22/03/20,19
rwanda,23/03/20,36
rwanda,24/03/20,40
rwanda,25/03/20,41
rwanda,26/03/20,50
rwanda,27/03/20,54
rwanda,28/03/20,60
rwanda,29/03/20,70
rwanda,30/03/20,70
rwanda,31/03/20,75
rwanda,01/04/20,82
rwanda,02/04/20,84
rwanda,03/04/20,89
rwanda,04/04/20,102
rwanda,05/04/20,104
rwanda,06/04/20,105
rwanda,07/04/20,105
s. korea,22/01/20,1
s. korea,23/01/20,1
s. korea,24/01/20,2
s. korea,25/01/20,2
s. korea,26/01/20,3
s. korea,27/01/20,4
s. korea,28/01/20,4
s. korea,29/01/20,4
s. korea,30/01/20,4
s. korea,31/01/20,11
s. korea,01/02/20,12
s. korea,02/02/20,15
s. korea,03/02/20,15
s. korea,04/02/20,16
s. korea,05/02/20,19
s. korea,06/02/20,23
s. korea,07/02/20,24
s. korea,08/02/20,24
s. korea,09/02/20,25
s. korea,10/02/20,27
s. korea,11/02/20,28
s. korea,12/02/20,28
s. korea,13/02/20,28
s. korea,14/02/20,28
s. korea,15/02/20,28
s. korea,16/02/20,29
s. korea,17/02/20,30
s. korea,18/02/20,31
s. korea,19/02/20,31
s. korea,20/02/20,104
s. korea,21/02/20,204
s. korea,22/02/20,433
s. korea,23/02/20,602
s. korea,24/02/20,833
s. korea,25/02/20,977
s. korea,26/02/20,1261
s. korea,27/02/20,1766
s. korea,28/02/20,2337
s. korea,29/02/20,3150
s. korea,01/03/20,3736
s. korea,02/03/20,4335
s. korea,03/03/20,5186
s. korea,04/03/20,5621
s. korea,05/03/20,6088
s. korea,06/03/20,6593
s. korea,07/03/20,7041
s. korea,08/03/20,7314
s. korea,09/03/20,7478
s. korea,10/03/20,7513
s. korea,11/03/20,7755
s. korea,12/03/20,7869
s. korea,13/03/20,7979
s. korea,14/03/20,8086
s. korea,15/03/20,8162
s. korea,16/03/20,8236
s. korea,17/03/20,8320
s. korea,18/03/20,8413
s. korea,19/03/20,8565
s. korea,20/03/20,8652
s. korea,21/03/20,8799
s. korea,22/03/20,8961
s. korea,23/03/20,8961
s. korea,24/03/20,9037
s. korea,25/03/20,9137
s. korea,26/03/20,9241
s. korea,27/03/20,9332
s. korea,28/03/20,9478
s. korea,29/03/20,9583
s. korea,30/03/20,9661
s. korea,31/03/20,9786
s. korea,01/04/20,9887
s. korea,02/04/20,9976
s. korea,03/04/20,10062
s. korea,04/04/20,10156
s. korea,05/04/20,10237
s. korea,06/04/20,10284
s. korea,07/04/20,10331
saint kitts and nevis,09/03/20,0
saint kitts and nevis,10/03/20,0
saint kitts and nevis,11/03/20,0
saint kitts and nevis,12/03/20,0
saint kitts and nevis,13/03/20,0
saint kitts and nevis,14/03/20,0
saint kitts and nevis,15/03/20,0
saint kitts and nevis,16/03/20,0
saint kitts and nevis,17/03/20,0
saint kitts and nevis,18/03/20,0
saint kitts and nevis,19/03/20,0
saint kitts and nevis,20/03/20,0
saint kitts and nevis,21/03/20,0
saint kitts and nevis,22/03/20,0
saint kitts and nevis,23/03/20,0
saint kitts and nevis,24/03/20,0
saint kitts and nevis,25/03/20,2
saint kitts and nevis,26/03/20,2
saint kitts and nevis,27/03/20,2
saint kitts and nevis,28/03/20,2
saint kitts and nevis,29/03/20,2
saint kitts and nevis,30/03/20,7
saint kitts and nevis,31/03/20,8
saint kitts and nevis,01/04/20,8
saint kitts and nevis,02/04/20,9
saint kitts and nevis,03/04/20,9
saint kitts and nevis,04/04/20,9
saint kitts and nevis,05/04/20,10
saint kitts and nevis,06/04/20,10
saint kitts and nevis,07/04/20,11
saint lucia,22/01/20,0
saint lucia,23/01/20,0
saint lucia,24/01/20,0
saint lucia,25/01/20,0
saint lucia,26/01/20,0
saint lucia,27/01/20,0
saint lucia,28/01/20,0
saint lucia,29/01/20,0
saint lucia,30/01/20,0
saint lucia,31/01/20,0
saint lucia,01/02/20,0
saint lucia,02/02/20,0
saint lucia,03/02/20,0
saint lucia,04/02/20,0
saint lucia,05/02/20,0
saint lucia,06/02/20,0
saint lucia,07/02/20,0
saint lucia,08/02/20,0
saint lucia,09/02/20,0
saint lucia,10/02/20,0
saint lucia,11/02/20,0
saint lucia,12/02/20,0
saint lucia,13/02/20,0
saint lucia,14/02/20,0
saint lucia,15/02/20,0
saint lucia,16/02/20,0
saint lucia,17/02/20,0
saint lucia,18/02/20,0
saint lucia,19/02/20,0
saint lucia,20/02/20,0
saint lucia,21/02/20,0
saint lucia,22/02/20,0
saint lucia,23/02/20,0
saint lucia,24/02/20,0
saint lucia,25/02/20,0
saint lucia,26/02/20,0
saint lucia,27/02/20,0
saint lucia,28/02/20,0
saint lucia,29/02/20,0
saint lucia,01/03/20,0
saint lucia,02/03/20,0
saint lucia,03/03/20,0
saint lucia,04/03/20,0
saint lucia,05/03/20,0
saint lucia,06/03/20,0
saint lucia,07/03/20,0
saint lucia,08/03/20,0
saint lucia,09/03/20,0
saint lucia,10/03/20,0
saint lucia,11/03/20,0
saint lucia,12/03/20,0
saint lucia,13/03/20,0
saint lucia,14/03/20,1
saint lucia,15/03/20,2
saint lucia,16/03/20,2
saint lucia,17/03/20,2
saint lucia,18/03/20,2
saint lucia,19/03/20,2
saint lucia,20/03/20,2
saint lucia,21/03/20,2
saint lucia,22/03/20,2
saint lucia,23/03/20,3
saint lucia,24/03/20,3
saint lucia,25/03/20,3
saint lucia,26/03/20,3
saint lucia,27/03/20,3
saint lucia,28/03/20,3
saint lucia,29/03/20,9
saint lucia,30/03/20,9
saint lucia,31/03/20,13
saint lucia,01/04/20,13
saint lucia,02/04/20,13
saint lucia,03/04/20,13
saint lucia,04/04/20,14
saint lucia,05/04/20,14
saint lucia,06/04/20,14
saint lucia,07/04/20,14
saint vincent and the grenadines,22/01/20,0
saint vincent and the grenadines,23/01/20,0
saint vincent and the grenadines,24/01/20,0
saint vincent and the grenadines,25/01/20,0
saint vincent and the grenadines,26/01/20,0
saint vincent and the grenadines,27/01/20,0
saint vincent and the grenadines,28/01/20,0
saint vincent and the grenadines,29/01/20,0
saint vincent and the grenadines,30/01/20,0
saint vincent and the grenadines,31/01/20,0
saint vincent and the grenadines,01/02/20,0
saint vincent and the grenadines,02/02/20,0
saint vincent and the grenadines,03/02/20,0
saint vincent and the grenadines,04/02/20,0
saint vincent and the grenadines,05/02/20,0
saint vincent and the grenadines,06/02/20,0
saint vincent and the grenadines,07/02/20,0
saint vincent and the grenadines,08/02/20,0
saint vincent and the grenadines,09/02/20,0
saint vincent and the grenadines,10/02/20,0
saint vincent and the grenadines,11/02/20,0
saint vincent and the grenadines,12/02/20,0
saint vincent and the grenadines,13/02/20,0
saint vincent and the grenadines,14/02/20,0
saint vincent and the grenadines,15/02/20,0
saint vincent and the grenadines,16/02/20,0
saint vincent and the grenadines,17/02/20,0
saint vincent and the grenadines,18/02/20,0
saint vincent and the grenadines,19/02/20,0
saint vincent and the grenadines,20/02/20,0
saint vincent and the grenadines,21/02/20,0
saint vincent and the grenadines,22/02/20,0
saint vincent and the grenadines,23/02/20,0
saint vincent and the grenadines,24/02/20,0
saint vincent and the grenadines,25/02/20,0
saint vincent and the grenadines,26/02/20,0
saint vincent and the grenadines,27/02/20,0
saint vincent and the grenadines,28/02/20,0
saint vincent and the grenadines,29/02/20,0
saint vincent and the grenadines,01/03/20,0
saint vincent and the grenadines,02/03/20,0
saint vincent and the grenadines,03/03/20,0
saint vincent and the grenadines,04/03/20,0
saint vincent and the grenadines,05/03/20,0
saint vincent and the grenadines,06/03/20,0
saint vincent and the grenadines,07/03/20,0
saint vincent and the grenadines,08/03/20,0
saint vincent and the grenadines,09/03/20,0
saint vincent and the grenadines,10/03/20,0
saint vincent and the grenadines,11/03/20,0
saint vincent and the grenadines,12/03/20,0
saint vincent and the grenadines,13/03/20,0
saint vincent and the grenadines,14/03/20,1
saint vincent and the grenadines,15/03/20,1
saint vincent and the grenadines,16/03/20,1
saint vincent and the grenadines,17/03/20,1
saint vincent and the grenadines,18/03/20,1
saint vincent and the grenadines,19/03/20,1
saint vincent and the grenadines,20/03/20,1
saint vincent and the grenadines,21/03/20,1
saint vincent and the grenadines,22/03/20,1
saint vincent and the grenadines,23/03/20,1
saint vincent and the grenadines,24/03/20,1
saint vincent and the grenadines,25/03/20,1
saint vincent and the grenadines,26/03/20,1
saint vincent and the grenadines,27/03/20,1
saint vincent and the grenadines,28/03/20,1
saint vincent and the grenadines,29/03/20,1
saint vincent and the grenadines,30/03/20,1
saint vincent and the grenadines,31/03/20,1
saint vincent and the grenadines,01/04/20,1
saint vincent and the grenadines,02/04/20,2
saint vincent and the grenadines,03/04/20,3
saint vincent and the grenadines,04/04/20,7
saint vincent and the grenadines,05/04/20,7
saint vincent and the grenadines,06/04/20,7
saint vincent and the grenadines,07/04/20,8
san marino,22/01/20,0
san marino,23/01/20,0
san marino,24/01/20,0
san marino,25/01/20,0
san marino,26/01/20,0
san marino,27/01/20,0
san marino,28/01/20,0
san marino,29/01/20,0
san marino,30/01/20,0
san marino,31/01/20,0
san marino,01/02/20,0
san marino,02/02/20,0
san marino,03/02/20,0
san marino,04/02/20,0
san marino,05/02/20,0
san marino,06/02/20,0
san marino,07/02/20,0
san marino,08/02/20,0
san marino,09/02/20,0
san marino,10/02/20,0
san marino,11/02/20,0
san marino,12/02/20,0
san marino,13/02/20,0
san marino,14/02/20,0
san marino,15/02/20,0
san marino,16/02/20,0
san marino,17/02/20,0
san marino,18/02/20,0
san marino,19/02/20,0
san marino,20/02/20,0
san marino,21/02/20,0
san marino,22/02/20,0
san marino,23/02/20,0
san marino,24/02/20,0
san marino,25/02/20,0
san marino,26/02/20,0
san marino,27/02/20,1
san marino,28/02/20,1
san marino,29/02/20,1
san marino,01/03/20,1
san marino,02/03/20,8
san marino,03/03/20,10
san marino,04/03/20,16
san marino,05/03/20,21
san marino,06/03/20,21
san marino,07/03/20,23
san marino,08/03/20,36
san marino,09/03/20,36
san marino,10/03/20,51
san marino,11/03/20,62
san marino,12/03/20,69
san marino,13/03/20,80
san marino,14/03/20,80
san marino,15/03/20,101
san marino,16/03/20,109
san marino,17/03/20,109
san marino,18/03/20,119
san marino,19/03/20,119
san marino,20/03/20,144
san marino,21/03/20,144
san marino,22/03/20,175
san marino,23/03/20,187
san marino,24/03/20,187
san marino,25/03/20,208
san marino,26/03/20,208
san marino,27/03/20,223
san marino,28/03/20,224
san marino,29/03/20,224
san marino,30/03/20,230
san marino,31/03/20,236
san marino,01/04/20,236
san marino,02/04/20,245
san marino,03/04/20,245
san marino,04/04/20,259
san marino,05/04/20,266
san marino,06/04/20,266
san marino,07/04/20,279
sao tome and principe,09/03/20,0
sao tome and principe,10/03/20,0
sao tome and principe,11/03/20,0
sao tome and principe,12/03/20,0
sao tome and principe,13/03/20,0
sao tome and principe,14/03/20,0
sao tome and principe,15/03/20,0
sao tome and principe,16/03/20,0
sao tome and principe,17/03/20,0
sao tome and principe,18/03/20,0
sao tome and principe,19/03/20,0
sao tome and principe,20/03/20,0
sao tome and principe,21/03/20,0
sao tome and principe,22/03/20,0
sao tome and principe,23/03/20,0
sao tome and principe,24/03/20,0
sao tome and principe,25/03/20,0
sao tome and principe,26/03/20,0
sao tome and principe,27/03/20,0
sao tome and principe,28/03/20,0
sao tome and principe,29/03/20,0
sao tome and principe,30/03/20,0
sao tome and principe,31/03/20,0
sao tome and principe,01/04/20,0
sao tome and principe,02/04/20,0
sao tome and principe,03/04/20,0
sao tome and principe,04/04/20,0
sao tome and principe,05/04/20,0
sao tome and principe,06/04/20,4
sao tome and principe,07/04/20,4
saudi arabia,22/01/20,0
saudi arabia,23/01/20,0
saudi arabia,24/01/20,0
saudi arabia,25/01/20,0
saudi arabia,26/01/20,0
saudi arabia,27/01/20,0
saudi arabia,28/01/20,0
saudi arabia,29/01/20,0
saudi arabia,30/01/20,0
saudi arabia,31/01/20,0
saudi arabia,01/02/20,0
saudi arabia,02/02/20,0
saudi arabia,03/02/20,0
saudi arabia,04/02/20,0
saudi arabia,05/02/20,0
saudi arabia,06/02/20,0
saudi arabia,07/02/20,0
saudi arabia,08/02/20,0
saudi arabia,09/02/20,0
saudi arabia,10/02/20,0
saudi arabia,11/02/20,0
saudi arabia,12/02/20,0
saudi arabia,13/02/20,0
saudi arabia,14/02/20,0
saudi arabia,15/02/20,0
saudi arabia,16/02/20,0
saudi arabia,17/02/20,0
saudi arabia,18/02/20,0
saudi arabia,19/02/20,0
saudi arabia,20/02/20,0
saudi arabia,21/02/20,0
saudi arabia,22/02/20,0
saudi arabia,23/02/20,0
saudi arabia,24/02/20,0
saudi arabia,25/02/20,0
saudi arabia,26/02/20,0
saudi arabia,27/02/20,0
saudi arabia,28/02/20,0
saudi arabia,29/02/20,0
saudi arabia,01/03/20,0
saudi arabia,02/03/20,1
saudi arabia,03/03/20,1
saudi arabia,04/03/20,1
saudi arabia,05/03/20,5
saudi arabia,06/03/20,5
saudi arabia,07/03/20,5
saudi arabia,08/03/20,11
saudi arabia,09/03/20,15
saudi arabia,10/03/20,20
saudi arabia,11/03/20,21
saudi arabia,12/03/20,45
saudi arabia,13/03/20,86
saudi arabia,14/03/20,103
saudi arabia,15/03/20,103
saudi arabia,16/03/20,118
saudi arabia,17/03/20,171
saudi arabia,18/03/20,171
saudi arabia,19/03/20,274
saudi arabia,20/03/20,344
saudi arabia,21/03/20,392
saudi arabia,22/03/20,511
saudi arabia,23/03/20,562
saudi arabia,24/03/20,767
saudi arabia,25/03/20,900
saudi arabia,26/03/20,1012
saudi arabia,27/03/20,1104
saudi arabia,28/03/20,1203
saudi arabia,29/03/20,1299
saudi arabia,30/03/20,1453
saudi arabia,31/03/20,1563
saudi arabia,01/04/20,1720
saudi arabia,02/04/20,1885
saudi arabia,03/04/20,2039
saudi arabia,04/04/20,2179
saudi arabia,05/04/20,2402
saudi arabia,06/04/20,2605
saudi arabia,07/04/20,2795
senegal,22/01/20,0
senegal,23/01/20,0
senegal,24/01/20,0
senegal,25/01/20,0
senegal,26/01/20,0
senegal,27/01/20,0
senegal,28/01/20,0
senegal,29/01/20,0
senegal,30/01/20,0
senegal,31/01/20,0
senegal,01/02/20,0
senegal,02/02/20,0
senegal,03/02/20,0
senegal,04/02/20,0
senegal,05/02/20,0
senegal,06/02/20,0
senegal,07/02/20,0
senegal,08/02/20,0
senegal,09/02/20,0
senegal,10/02/20,0
senegal,11/02/20,0
senegal,12/02/20,0
senegal,13/02/20,0
senegal,14/02/20,0
senegal,15/02/20,0
senegal,16/02/20,0
senegal,17/02/20,0
senegal,18/02/20,0
senegal,19/02/20,0
senegal,20/02/20,0
senegal,21/02/20,0
senegal,22/02/20,0
senegal,23/02/20,0
senegal,24/02/20,0
senegal,25/02/20,0
senegal,26/02/20,0
senegal,27/02/20,0
senegal,28/02/20,0
senegal,29/02/20,0
senegal,01/03/20,0
senegal,02/03/20,1
senegal,03/03/20,2
senegal,04/03/20,4
senegal,05/03/20,4
senegal,06/03/20,4
senegal,07/03/20,4
senegal,08/03/20,4
senegal,09/03/20,4
senegal,10/03/20,4
senegal,11/03/20,4
senegal,12/03/20,4
senegal,13/03/20,10
senegal,14/03/20,10
senegal,15/03/20,24
senegal,16/03/20,24
senegal,17/03/20,26
senegal,18/03/20,31
senegal,19/03/20,31
senegal,20/03/20,38
senegal,21/03/20,47
senegal,22/03/20,67
senegal,23/03/20,79
senegal,24/03/20,86
senegal,25/03/20,99
senegal,26/03/20,105
senegal,27/03/20,119
senegal,28/03/20,130
senegal,29/03/20,142
senegal,30/03/20,162
senegal,31/03/20,175
senegal,01/04/20,190
senegal,02/04/20,195
senegal,03/04/20,207
senegal,04/04/20,219
senegal,05/04/20,222
senegal,06/04/20,226
senegal,07/04/20,237
serbia,22/01/20,0
serbia,23/01/20,0
serbia,24/01/20,0
serbia,25/01/20,0
serbia,26/01/20,0
serbia,27/01/20,0
serbia,28/01/20,0
serbia,29/01/20,0
serbia,30/01/20,0
serbia,31/01/20,0
serbia,01/02/20,0
serbia,02/02/20,0
serbia,03/02/20,0
serbia,04/02/20,0
serbia,05/02/20,0
serbia,06/02/20,0
serbia,07/02/20,0
serbia,08/02/20,0
serbia,09/02/20,0
serbia,10/02/20,0
serbia,11/02/20,0
serbia,12/02/20,0
serbia,13/02/20,0
serbia,14/02/20,0
serbia,15/02/20,0
serbia,16/02/20,0
serbia,17/02/20,0
serbia,18/02/20,0
serbia,19/02/20,0
serbia,20/02/20,0
serbia,21/02/20,0
serbia,22/02/20,0
serbia,23/02/20,0
serbia,24/02/20,0
serbia,25/02/20,0
serbia,26/02/20,0
serbia,27/02/20,0
serbia,28/02/20,0
serbia,29/02/20,0
serbia,01/03/20,0
serbia,02/03/20,0
serbia,03/03/20,0
serbia,04/03/20,0
serbia,05/03/20,0
serbia,06/03/20,1
serbia,07/03/20,1
serbia,08/03/20,1
serbia,09/03/20,1
serbia,10/03/20,5
serbia,11/03/20,12
serbia,12/03/20,19
serbia,13/03/20,35
serbia,14/03/20,46
serbia,15/03/20,48
serbia,16/03/20,55
serbia,17/03/20,65
serbia,18/03/20,83
serbia,19/03/20,103
serbia,20/03/20,135
serbia,21/03/20,171
serbia,22/03/20,222
serbia,23/03/20,249
serbia,24/03/20,303
serbia,25/03/20,384
serbia,26/03/20,384
serbia,27/03/20,457
serbia,28/03/20,659
serbia,29/03/20,741
serbia,30/03/20,785
serbia,31/03/20,900
serbia,01/04/20,1060
serbia,02/04/20,1171
serbia,03/04/20,1476
serbia,04/04/20,1624
serbia,05/04/20,1908
serbia,06/04/20,2200
serbia,07/04/20,2447
seychelles,22/01/20,0
seychelles,23/01/20,0
seychelles,24/01/20,0
seychelles,25/01/20,0
seychelles,26/01/20,0
seychelles,27/01/20,0
seychelles,28/01/20,0
seychelles,29/01/20,0
seychelles,30/01/20,0
seychelles,31/01/20,0
seychelles,01/02/20,0
seychelles,02/02/20,0
seychelles,03/02/20,0
seychelles,04/02/20,0
seychelles,05/02/20,0
seychelles,06/02/20,0
seychelles,07/02/20,0
seychelles,08/02/20,0
seychelles,09/02/20,0
seychelles,10/02/20,0
seychelles,11/02/20,0
seychelles,12/02/20,0
seychelles,13/02/20,0
seychelles,14/02/20,0
seychelles,15/02/20,0
seychelles,16/02/20,0
seychelles,17/02/20,0
seychelles,18/02/20,0
seychelles,19/02/20,0
seychelles,20/02/20,0
seychelles,21/02/20,0
seychelles,22/02/20,0
seychelles,23/02/20,0
seychelles,24/02/20,0
seychelles,25/02/20,0
seychelles,26/02/20,0
seychelles,27/02/20,0
seychelles,28/02/20,0
seychelles,29/02/20,0
seychelles,01/03/20,0
seychelles,02/03/20,0
seychelles,03/03/20,0
seychelles,04/03/20,0
seychelles,05/03/20,0
seychelles,06/03/20,0
seychelles,07/03/20,0
seychelles,08/03/20,0
seychelles,09/03/20,0
seychelles,10/03/20,0
seychelles,11/03/20,0
seychelles,12/03/20,0
seychelles,13/03/20,0
seychelles,14/03/20,2
seychelles,15/03/20,2
seychelles,16/03/20,3
seychelles,17/03/20,4
seychelles,18/03/20,4
seychelles,19/03/20,6
seychelles,20/03/20,7
seychelles,21/03/20,7
seychelles,22/03/20,7
seychelles,23/03/20,7
seychelles,24/03/20,7
seychelles,25/03/20,7
seychelles,26/03/20,7
seychelles,27/03/20,7
seychelles,28/03/20,8
seychelles,29/03/20,8
seychelles,30/03/20,8
seychelles,31/03/20,10
seychelles,01/04/20,10
seychelles,02/04/20,10
seychelles,03/04/20,10
seychelles,04/04/20,10
seychelles,05/04/20,10
seychelles,06/04/20,11
seychelles,07/04/20,11
sierra leone,09/03/20,0
sierra leone,10/03/20,0
sierra leone,11/03/20,0
sierra leone,12/03/20,0
sierra leone,13/03/20,0
sierra leone,14/03/20,0
sierra leone,15/03/20,0
sierra leone,16/03/20,0
sierra leone,17/03/20,0
sierra leone,18/03/20,0
sierra leone,19/03/20,0
sierra leone,20/03/20,0
sierra leone,21/03/20,0
sierra leone,22/03/20,0
sierra leone,23/03/20,0
sierra leone,24/03/20,0
sierra leone,25/03/20,0
sierra leone,26/03/20,0
sierra leone,27/03/20,0
sierra leone,28/03/20,0
sierra leone,29/03/20,0
sierra leone,30/03/20,0
sierra leone,31/03/20,1
sierra leone,01/04/20,2
sierra leone,02/04/20,2
sierra leone,03/04/20,2
sierra leone,04/04/20,4
sierra leone,05/04/20,6
sierra leone,06/04/20,6
sierra leone,07/04/20,6
singapore,22/01/20,0
singapore,23/01/20,1
singapore,24/01/20,3
singapore,25/01/20,3
singapore,26/01/20,4
singapore,27/01/20,5
singapore,28/01/20,7
singapore,29/01/20,7
singapore,30/01/20,10
singapore,31/01/20,13
singapore,01/02/20,16
singapore,02/02/20,18
singapore,03/02/20,18
singapore,04/02/20,24
singapore,05/02/20,28
singapore,06/02/20,28
singapore,07/02/20,30
singapore,08/02/20,33
singapore,09/02/20,40
singapore,10/02/20,45
singapore,11/02/20,47
singapore,12/02/20,50
singapore,13/02/20,58
singapore,14/02/20,67
singapore,15/02/20,72
singapore,16/02/20,75
singapore,17/02/20,77
singapore,18/02/20,81
singapore,19/02/20,84
singapore,20/02/20,84
singapore,21/02/20,85
singapore,22/02/20,85
singapore,23/02/20,89
singapore,24/02/20,89
singapore,25/02/20,91
singapore,26/02/20,93
singapore,27/02/20,93
singapore,28/02/20,93
singapore,29/02/20,102
singapore,01/03/20,106
singapore,02/03/20,108
singapore,03/03/20,110
singapore,04/03/20,110
singapore,05/03/20,117
singapore,06/03/20,130
singapore,07/03/20,138
singapore,08/03/20,150
singapore,09/03/20,150
singapore,10/03/20,160
singapore,11/03/20,178
singapore,12/03/20,178
singapore,13/03/20,200
singapore,14/03/20,212
singapore,15/03/20,226
singapore,16/03/20,243
singapore,17/03/20,266
singapore,18/03/20,313
singapore,19/03/20,345
singapore,20/03/20,385
singapore,21/03/20,432
singapore,22/03/20,455
singapore,23/03/20,509
singapore,24/03/20,558
singapore,25/03/20,631
singapore,26/03/20,683
singapore,27/03/20,732
singapore,28/03/20,802
singapore,29/03/20,844
singapore,30/03/20,879
singapore,31/03/20,926
singapore,01/04/20,1000
singapore,02/04/20,1049
singapore,03/04/20,1114
singapore,04/04/20,1189
singapore,05/04/20,1309
singapore,06/04/20,1375
singapore,07/04/20,1481
slovakia,22/01/20,0
slovakia,23/01/20,0
slovakia,24/01/20,0
slovakia,25/01/20,0
slovakia,26/01/20,0
slovakia,27/01/20,0
slovakia,28/01/20,0
slovakia,29/01/20,0
slovakia,30/01/20,0
slovakia,31/01/20,0
slovakia,01/02/20,0
slovakia,02/02/20,0
slovakia,03/02/20,0
slovakia,04/02/20,0
slovakia,05/02/20,0
slovakia,06/02/20,0
slovakia,07/02/20,0
slovakia,08/02/20,0
slovakia,09/02/20,0
slovakia,10/02/20,0
slovakia,11/02/20,0
slovakia,12/02/20,0
slovakia,13/02/20,0
slovakia,14/02/20,0
slovakia,15/02/20,0
slovakia,16/02/20,0
slovakia,17/02/20,0
slovakia,18/02/20,0
slovakia,19/02/20,0
slovakia,20/02/20,0
slovakia,21/02/20,0
slovakia,22/02/20,0
slovakia,23/02/20,0
slovakia,24/02/20,0
slovakia,25/02/20,0
slovakia,26/02/20,0
slovakia,27/02/20,0
slovakia,28/02/20,0
slovakia,29/02/20,0
slovakia,01/03/20,0
slovakia,02/03/20,0
slovakia,03/03/20,0
slovakia,04/03/20,0
slovakia,05/03/20,0
slovakia,06/03/20,1
slovakia,07/03/20,1
slovakia,08/03/20,3
slovakia,09/03/20,3
slovakia,10/03/20,7
slovakia,11/03/20,10
slovakia,12/03/20,16
slovakia,13/03/20,32
slovakia,14/03/20,44
slovakia,15/03/20,54
slovakia,16/03/20,63
slovakia,17/03/20,72
slovakia,18/03/20,105
slovakia,19/03/20,123
slovakia,20/03/20,137
slovakia,21/03/20,178
slovakia,22/03/20,185
slovakia,23/03/20,186
slovakia,24/03/20,204
slovakia,25/03/20,216
slovakia,26/03/20,226
slovakia,27/03/20,269
slovakia,28/03/20,292
slovakia,29/03/20,314
slovakia,30/03/20,336
slovakia,31/03/20,363
slovakia,01/04/20,400
slovakia,02/04/20,426
slovakia,03/04/20,450
slovakia,04/04/20,471
slovakia,05/04/20,485
slovakia,06/04/20,534
slovakia,07/04/20,581
slovenia,22/01/20,0
slovenia,23/01/20,0
slovenia,24/01/20,0
slovenia,25/01/20,0
slovenia,26/01/20,0
slovenia,27/01/20,0
slovenia,28/01/20,0
slovenia,29/01/20,0
slovenia,30/01/20,0
slovenia,31/01/20,0
slovenia,01/02/20,0
slovenia,02/02/20,0
slovenia,03/02/20,0
slovenia,04/02/20,0
slovenia,05/02/20,0
slovenia,06/02/20,0
slovenia,07/02/20,0
slovenia,08/02/20,0
slovenia,09/02/20,0
slovenia,10/02/20,0
slovenia,11/02/20,0
slovenia,12/02/20,0
slovenia,13/02/20,0
slovenia,14/02/20,0
slovenia,15/02/20,0
slovenia,16/02/20,0
slovenia,17/02/20,0
slovenia,18/02/20,0
slovenia,19/02/20,0
slovenia,20/02/20,0
slovenia,21/02/20,0
slovenia,22/02/20,0
slovenia,23/02/20,0
slovenia,24/02/20,0
slovenia,25/02/20,0
slovenia,26/02/20,0
slovenia,27/02/20,0
slovenia,28/02/20,0
slovenia,29/02/20,0
slovenia,01/03/20,0
slovenia,02/03/20,0
slovenia,03/03/20,0
slovenia,04/03/20,0
slovenia,05/03/20,2
slovenia,06/03/20,7
slovenia,07/03/20,7
slovenia,08/03/20,16
slovenia,09/03/20,16
slovenia,10/03/20,31
slovenia,11/03/20,57
slovenia,12/03/20,89
slovenia,13/03/20,141
slovenia,14/03/20,181
slovenia,15/03/20,219
slovenia,16/03/20,253
slovenia,17/03/20,275
slovenia,18/03/20,275
slovenia,19/03/20,286
slovenia,20/03/20,341
slovenia,21/03/20,383
slovenia,22/03/20,414
slovenia,23/03/20,442
slovenia,24/03/20,480
slovenia,25/03/20,528
slovenia,26/03/20,562
slovenia,27/03/20,632
slovenia,28/03/20,684
slovenia,29/03/20,730
slovenia,30/03/20,756
slovenia,31/03/20,802
slovenia,01/04/20,841
slovenia,02/04/20,897
slovenia,03/04/20,934
slovenia,04/04/20,977
slovenia,05/04/20,997
slovenia,06/04/20,1021
slovenia,07/04/20,1059
