month,usedType,downPercent,modelDescription,color,condition,km,modelGroup,wheel,gear,door,engine,fuel,age,rv,rvRedBook
2018-01-01,New,0.0014760147601476014,Hilux Revo 4x2 D,White,Fair,37620.0,B-Cab,RWD,Manual,2,2.5,Diesel,40.0,0.6475276752767528,0.5327490774907749
2018-01-01,Used,0.022701128730562535,Hilux Revo 4x2 C,Grey,Fair,289089.0,C-Cab,RWD,Manual,2,2.5,Diesel,120.0,0.38705530642750374,0.38527653213751867
2018-01-01,New,0.2511111111111111,Vios,White,Fair,166256.0,Vios,FWD,Automatic,4,1.5,Benzene,54.0,0.4101666666666667,0.36493055555555554
2018-01-01,Used,0.03776385615304724,Hilux Revo 4x2 C,Grey,Fair,259710.0,C-Cab,RWD,Manual,2,2.5,Diesel,96.0,0.4670254110612855,0.3632286995515695
2018-01-01,Used,0.08818761482762347,Hilux Revo 4x2 D,Grey,Fair,249186.0,B-Cab,RWD,Manual,2,2.5,Diesel,84.0,0.4964499121265378,0.38137082601054484
2018-01-01,Used,0.029808313175216598,Vios,Grey,Poor,159828.0,Vios,FWD,Automatic,4,1.5,Benzene,96.0,0.296967095851216,0.20028612303290416
2018-01-01,Used,0.036197744943423,Hilux Revo 4x2 C,Grey,Poor,129842.0,C-Cab,RWD,Automatic,2,2.7,Benzene,84.0,0.3038863976083707,0.23916292974588937
2018-01-01,New,0.2512084592145015,Hilux Revo 4x2 C,White,Fair,57623.0,C-Cab,RWD,Manual,2,2.5,Diesel,33.0,0.5527794561933534,0.5683534743202417
2018-01-01,New,0.1512422360248447,Yaris,White,Fair,124023.0,Yaris,FWD,Automatic,5,1.5,Benzene,64.0,0.4353105590062112,0.38315217391304346
2018-01-01,New,0.15121951219512195,Hilux Revo 4x2 C,Black,Average,73581.0,C-Cab,RWD,Manual,2,2.5,Diesel,52.0,0.6067682926829269,0.5750762195121951
2018-01-01,New,0.1511611030478955,Hilux Revo 4x2 C,Grey,Poor,194833.0,C-Cab,RWD,Manual,2,2.5,Diesel,44.0,0.4534687953555878,0.40638606676342526
2018-01-01,New,0.20209304212224735,Hilux Revo 4x2 D,White,Fair,283050.0,B-Cab,RWD,Manual,2,2.5,Diesel,36.0,0.39737152849764285,0.4633176790849025
2018-01-01,New,0.201423487544484,Hilux Revo 4x2 B,White,Fair,98933.0,B-Cab,RWD,Manual,2,2.4,Diesel,27.0,0.6054448398576513,0.5814056939501779
2018-01-01,New,0.2014059753954306,Hilux Revo 4x2 B,Grey,Average,85507.0,B-Cab,RWD,Manual,2,2.4,Diesel,25.0,0.6280843585237258,0.624780316344464
2018-01-01,New,0.20144092219020174,Vios,White,Fair,25440.0,Vios,FWD,Automatic,4,1.5,Benzene,31.0,0.6167146974063401,0.545749279538905
2018-01-01,New,0.26654089709762535,Hilux Revo Prerunner C,White,Average,10970.0,C-Cab,RWD,Manual,4,2.4,Diesel,9.0,0.7425065963060686,0.6764511873350924
2018-01-01,New,0.2512578616352201,Hilux Revo 4x2 C,Grey,Fair,144932.0,C-Cab,RWD,Manual,2,2.5,Diesel,59.0,0.4542452830188679,0.5039308176100629
2018-01-01,New,0.10093131548311991,Corolla Altis,Grey,Fair,132182.0,Altis,FWD,Automatic,4,1.6,CNG,58.0,0.3388125727590221,0.3358556461001164
2018-01-01,Used,0.0016614745586708203,Vios,White,Fair,41165.0,Vios,FWD,Automatic,4,1.5,Benzene,72.0,0.41024320457796853,0.3562231759656652
2018-01-01,New,0.1511111111111111,Hilux Revo Prerunner C,White,Average,41646.0,C-Cab,RWD,Manual,4,2.5,Diesel,49.0,0.5587777777777778,0.5541666666666667
2018-01-01,New,0.250497203231821,Camry,White,Fair,123562.0,Camry,FWD,Automatic,4,2.5,Benzene,45.0,0.44688626476072096,0.38502175264139216
2018-01-01,New,0.2511527377521614,Hilux Revo Prerunner C,Gold,Fair,106065.0,C-Cab,RWD,Manual,4,2.5,Diesel,43.0,0.6537175792507205,0.5518731988472623
2018-01-01,New,0.20133555926544242,Yaris,White,Average,42291.0,Yaris,FWD,Automatic,5,1.2,Benzene,41.0,0.6394991652754591,0.6043405676126878
2018-01-01,New,0.15100376411543287,Hilux Revo Prerunner C,White,Fair,92520.0,C-Cab,RWD,Manual,4,2.5,Diesel,40.0,0.6256210790464241,0.5272898368883312
2018-01-01,New,0.20133555926544242,Yaris,White,Average,72979.0,Yaris,FWD,Automatic,5,1.2,Benzene,39.0,0.6359265442404006,0.5914023372287145
2018-01-01,New,0.20135823429541597,Vios,White,Fair,41243.0,Vios,FWD,Automatic,4,1.5,Benzene,32.0,0.6176570458404075,0.5178268251273345
2018-01-01,New,0.2011611030478955,Vios,White,Fair,32187.0,Vios,FWD,Automatic,4,1.5,Benzene,26.0,0.5714949201741655,0.5148766328011611
2018-01-01,New,0.2514059753954306,Hilux Revo 4x2 B,Grey,Fair,132461.0,B-Cab,RWD,Manual,2,2.4,Diesel,22.0,0.6920210896309315,0.546572934973638
2018-01-01,New,0.20154142581888246,Yaris,White,Average,39234.0,Yaris,FWD,Automatic,5,1.2,Benzene,21.0,0.6679768786127168,0.6628131021194605
2018-01-01,Used,0.03965802083802927,Hilux Revo 4x2 C,Grey,Fair,180691.0,C-Cab,RWD,Manual,2,2.5,Diesel,72.0,0.45423019431988043,0.4166666666666667
2018-01-01,New,0.2858776443682104,Fortuner,White,Average,39510.0,Fortuner,4WD,Automatic,5,2.8,Diesel,19.0,0.7953116066323613,0.713264722698685
2018-01-01,New,0.2514705882352941,Yaris,White,Average,71692.0,Yaris,FWD,Automatic,5,1.2,Benzene,41.0,0.6215441176470589,0.6162683823529411
2018-01-01,New,0.10124223602484472,Hilux Revo 4x2 C,Grey,Fair,54636.0,C-Cab,RWD,Manual,2,2.5,Diesel,38.0,0.5682298136645962,0.547360248447205
2018-01-01,New,0.20133555926544242,Yaris,White,Average,56825.0,Yaris,FWD,Automatic,5,1.2,Benzene,27.0,0.6359265442404006,0.5989148580968281
2018-01-01,New,0.360863309352518,Avanza,White,Fair,52858.0,Avanza,RWD,Automatic,5,1.5,Benzene,86.0,0.42184172661870506,0.3424460431654676
2018-01-01,New,0.1711111111111111,Vios,White,Fair,82767.0,Vios,FWD,Automatic,4,1.5,Benzene,57.0,0.48744444444444446,0.4
2018-01-01,New,0.25282331511839706,Hilux Revo 4x2 D,White,Fair,130252.0,B-Cab,RWD,Manual,2,2.5,Diesel,49.0,0.4638615664845173,0.4612932604735883
2018-01-01,New,0.20150375939849624,Hilux Revo 4x2 D,White,Fair,129684.0,B-Cab,RWD,Manual,2,2.5,Diesel,48.0,0.643609022556391,0.47603383458646614
2018-01-01,New,0.2014268366727383,Vios,White,Average,82336.0,Vios,FWD,Automatic,4,1.5,Benzene,45.0,0.4969945355191257,0.5354432301153612
2018-01-01,New,0.2509389671361502,Hilux Revo Prerunner D,White,Fair,130929.0,D-Cab,RWD,Manual,4,2.5,Diesel,43.0,0.5676525821596244,0.49735915492957744
2018-01-01,New,0.20152905198776758,Vios,White,Fair,38522.0,Vios,FWD,Automatic,4,1.5,Benzene,23.0,0.5759021406727829,0.540519877675841
2018-01-01,New,0.25103359173126616,Hilux Revo Prerunner C,Black,Average,66100.0,C-Cab,RWD,Manual,4,2.5,Diesel,46.0,0.6386821705426357,0.6046511627906976
2018-01-01,Used,0.026858762607211654,Hilux Revo 4x2 D,Grey,Fair,299180.0,D-Cab,RWD,Manual,4,2.7,Benzene,84.0,0.3093633952254642,0.3521220159151194
2018-01-01,New,0.2514571948998178,Hilux Revo 4x2 D,White,Average,56307.0,B-Cab,RWD,Manual,2,2.5,Diesel,33.0,0.7016393442622951,0.581056466302368
2018-01-01,New,0.25523809523809526,Hilux Revo 4x2 C,Grey,Fair,127683.0,C-Cab,RWD,Manual,2,2.5,Diesel,46.0,0.591047619047619,0.540079365079365
2018-01-01,New,0.20102171136653896,Hilux Revo Prerunner C,White,Fair,127563.0,C-Cab,RWD,Manual,4,3.0,Diesel,50.0,0.5384163473818646,0.5338441890166028
2018-01-01,Used,0.035866189422297516,Hilux Revo Prerunner C,Grey,Poor,289536.0,C-Cab,RWD,Manual,4,2.5,Diesel,108.0,0.4131388888888889,0.3194444444444444
2018-01-01,New,0.10163934426229508,Hilux Revo 4x2 D,White,Fair,158849.0,B-Cab,RWD,Manual,2,2.5,Diesel,44.0,0.530127504553734,0.5063752276867031
2018-01-01,New,0.15119581464872944,Hilux Revo 4x2 C,Grey,Poor,80305.0,C-Cab,RWD,Manual,2,2.5,Diesel,36.0,0.4958146487294469,0.4484304932735426
2018-01-01,New,0.20080889787664308,Corolla Altis,White,Fair,155200.0,Altis,FWD,Automatic,4,1.8,Benzene,48.0,0.45007077856420624,0.44742163801820023
2018-01-01,New,0.3259537750385208,Vios,White,Average,82307.0,Vios,FWD,Automatic,4,1.5,Benzene,45.0,0.5473651771956857,0.5435285053929122
2018-01-01,New,0.2013816925734024,Yaris,White,Average,47093.0,Yaris,FWD,Automatic,5,1.2,Benzene,15.0,0.687461139896373,0.613126079447323
2018-01-01,New,0.1,Vios,White,Fair,93456.0,Vios,FWD,Automatic,4,1.5,Benzene,145.0,0.22719178082191782,0.1815068493150685
2018-01-01,Used,0.022970817657745727,Camry,Grey,Fair,266058.0,Camry,FWD,Automatic,4,2.4,Benzene,96.0,0.24880058866813834,0.2577262693156733
2018-01-01,New,0.2510973936899863,Hilux Revo Prerunner C,Grey,Fair,79465.0,C-Cab,RWD,Manual,4,2.4,Diesel,19.0,0.6663648834019205,0.6289437585733882
2018-01-01,Used,0.014871028037383178,Vios,White,Fair,111641.0,Vios,FWD,Automatic,4,1.5,Benzene,84.0,0.40105865522174533,0.3251072961373391
2018-01-01,New,0.10012836970474968,Corolla Altis,Grey,Fair,278363.0,Altis,FWD,Automatic,4,1.6,Benzene,106.0,0.28295250320924265,0.2506418485237484
2018-01-01,New,0.2511851851851852,Avanza,White,Fair,116173.0,Avanza,RWD,Automatic,5,1.5,Benzene,85.0,0.44385185185185183,0.44037037037037036
2018-01-01,Used,0.0013593882752761257,Corolla Altis,Grey,Fair,184890.0,Altis,FWD,Automatic,4,1.8,Benzene,96.0,0.2612942612942613,0.307997557997558
2018-01-01,New,0.1510899182561308,Hilux Revo Prerunner C,Black,Average,50275.0,C-Cab,RWD,Manual,4,2.5,Diesel,42.0,0.6705722070844686,0.5708446866485014
2018-01-01,New,0.2227904391328516,Camry,White,Fair,118872.0,Camry,FWD,Automatic,4,2.4,Benzene,75.0,0.2854919399666481,0.2473596442468038
2018-01-01,Used,0.0016577905796050314,Corolla Altis,Grey,Fair,275662.0,Altis,FWD,Automatic,4,1.6,Benzene,144.0,0.17768009768009768,0.17307692307692307
2018-01-01,New,0.17135823429541597,Vios,White,Poor,57086.0,Vios,FWD,Automatic,4,1.5,Benzene,47.0,0.44325976230899833,0.3735144312393888
2018-01-01,New,0.10163934426229508,Yaris,White,Average,5870.0,Yaris,FWD,Automatic,5,1.2,Benzene,9.0,0.7289253187613843,0.6844262295081968
2018-01-01,New,0.15141903171953255,Hilux Revo 4x2 C,Grey,Fair,143632.0,C-Cab,RWD,Manual,2,2.5,Diesel,44.0,0.5644741235392321,0.5613522537562604
2018-01-01,New,0.20162866449511402,Vios,White,Fair,49540.0,Vios,FWD,Manual,4,1.5,Benzene,20.0,0.5088599348534202,0.4206026058631922
2018-01-01,New,0.15097680097680097,Corolla Altis,Grey,Fair,155298.0,Altis,FWD,Automatic,4,1.6,Benzene,56.0,0.4023931623931624,0.35836385836385837
2018-01-01,New,0.1715180265654649,Hilux Revo 4x2 B,Grey,Poor,130046.0,B-Cab,RWD,Manual,2,2.7,Benzene,54.0,0.27206831119544594,0.2656546489563567
2018-01-01,New,0.17,Vios,White,Fair,110970.0,Vios,FWD,Automatic,4,1.5,Benzene,48.0,0.5486247877758913,0.41171477079796265
2018-01-01,New,0.20133555926544242,Yaris,White,Average,32168.0,Yaris,FWD,Automatic,5,1.2,Benzene,47.0,0.6430717863105175,0.6055926544240401
2018-01-01,Used,0.0027089259108763375,Hilux Revo 4x2 C,Grey,Fair,340959.0,C-Cab,RWD,Manual,2,2.5,Diesel,96.0,0.4158445440956652,0.3665919282511211
2018-01-01,New,0.20088987764182425,Corolla Altis,White,Average,64031.0,Altis,FWD,Automatic,4,1.8,Benzene,37.0,0.6093882091212458,0.5550611790878754
2018-01-01,New,0.20134680134680136,Yaris,White,Average,78895.0,Yaris,FWD,Automatic,5,1.2,Benzene,33.0,0.6376767676767677,0.5963804713804713
2018-01-01,New,0.2011527377521614,Vios,White,Fair,60732.0,Vios,FWD,Automatic,4,1.5,Benzene,25.0,0.5365417867435158,0.5198126801152738
2018-01-01,New,0.04428857715430862,Hilux Revo 4x2 B,White,Average,28912.0,B-Cab,RWD,Manual,2,2.4,Diesel,14.0,0.8105410821643286,0.7479959919839679
2018-01-01,New,0.15,Hilux Revo 4x2 C,Grey,Average,32373.0,C-Cab,RWD,Manual,2,2.4,Diesel,23.0,0.6845234248788369,0.6433764135702746
2018-01-01,New,0.17115942028985506,Vios,White,Fair,35260.0,Vios,FWD,Automatic,4,1.5,Benzene,57.0,0.40318840579710147,0.4257246376811594
2018-01-01,New,0.20133555926544242,Yaris,White,Average,72302.0,Yaris,FWD,Automatic,5,1.2,Benzene,37.0,0.6752253756260435,0.5914023372287145
2018-01-01,New,0.25159332321699546,Avanza,White,Fair,198987.0,Avanza,RWD,Automatic,5,1.5,Benzene,58.0,0.5423065250379363,0.4142640364188164
2018-01-01,New,0.10217391304347827,Yaris,Yellow,Fair,71741.0,Yaris,FWD,Automatic,5,1.5,Benzene,57.0,0.5150621118012423,0.46622670807453415
2018-01-01,New,0.15104712041884816,Hilux Revo Prerunner C,White,Fair,118544.0,C-Cab,RWD,Manual,4,2.5,Diesel,41.0,0.5013874345549738,0.4980366492146597
2018-01-01,New,0.20145719489981784,Yaris,White,Average,59357.0,Yaris,FWD,Automatic,5,1.2,Benzene,34.0,0.6665573770491803,0.6361566484517304
2018-01-01,New,0.30014947683109117,Hilux Revo 4x2 C,Black,Average,46400.0,C-Cab,RWD,Manual,2,2.5,Diesel,32.0,0.662152466367713,0.6827354260089686
2018-01-01,New,0.15153473344103394,Hilux Revo 4x2 C,Grey,Fair,118684.0,C-Cab,RWD,Manual,2,2.4,Diesel,25.0,0.6776090468497576,0.6280290791599353
2018-01-01,New,0.2010899182561308,Hilux Revo Prerunner C,Black,Average,63168.0,C-Cab,RWD,Manual,4,2.5,Diesel,39.0,0.6559945504087193,0.569141689373297
2018-01-01,New,0.20154083204930662,Vios,White,Average,58055.0,Vios,FWD,Automatic,4,1.5,Benzene,53.0,0.5572573189522342,0.4530046224961479
2018-01-01,New,0.2513136288998358,Yaris,White,Fair,224035.0,Yaris,FWD,Manual,5,1.5,Benzene,67.0,0.3795073891625616,0.3633004926108374
2018-01-01,New,0.1512326656394453,Vios,White,Fair,28834.0,Vios,FWD,Automatic,4,1.5,Benzene,44.0,0.5803389830508474,0.5119414483821263
2018-01-01,New,0.1514003294892916,Commuter,White,Fair,119053.0,Van,RWD,Manual,4,3.0,Diesel,37.0,0.8108731466227348,0.6064662273476112
2018-01-01,New,0.25217391304347825,Hilux Revo 4x2 B,White,Fair,117383.0,B-Cab,RWD,Manual,2,2.8,Diesel,20.0,0.5725752508361204,0.568561872909699
2018-01-01,New,0.2510899182561308,Vios,White,Fair,137966.0,Vios,FWD,Automatic,4,1.5,Benzene,43.0,0.4985558583106267,0.4393732970027248
2018-01-01,New,0.20123839009287925,Vios,White,Fair,84626.0,Vios,FWD,Automatic,4,1.5,Benzene,60.0,0.523405572755418,0.39512383900928794
2018-01-01,Used,0.000975609756097561,Camry,Grey,Fair,293289.0,Camry,FWD,Automatic,4,2.4,Benzene,120.0,0.2613980868285504,0.22847682119205298
2018-01-01,New,0.17133555926544242,Yaris,White,Fair,90822.0,Yaris,FWD,Automatic,5,1.2,Benzene,48.0,0.5823372287145242,0.4904006677796327
2018-01-01,New,0.17302504816955683,Yaris,White,Fair,159199.0,Yaris,FWD,Automatic,5,1.2,Benzene,49.0,0.6308670520231214,0.4932562620423892
2018-01-01,New,0.15150375939849625,Hilux Revo 4x2 B,White,Fair,98420.0,B-Cab,RWD,Manual,2,2.7,Benzene,45.0,0.3620300751879699,0.4633458646616541
2018-01-01,New,0.2510899182561308,Hilux Revo Prerunner C,Grey,Average,63155.0,C-Cab,RWD,Manual,4,2.5,Diesel,30.0,0.6676566757493188,0.6730245231607629
2018-01-01,New,0.15104575163398692,Hilux Revo Prerunner C,Grey,Fair,83129.0,C-Cab,RWD,Manual,4,2.4,Diesel,27.0,0.6517908496732027,0.5970588235294118
2018-01-01,New,0.10089988751406075,Corolla Altis,White,Fair,88153.0,Altis,FWD,Automatic,4,1.8,Benzene,54.0,0.47181102362204724,0.4052305961754781
2018-01-01,New,0.1513355592654424,Yaris,White,Fair,47784.0,Yaris,FWD,Automatic,5,1.2,Benzene,20.0,0.6502170283806344,0.5617696160267112
2018-01-01,New,0.17145719489981784,Yaris,White,Average,58492.0,Yaris,FWD,Automatic,5,1.2,Benzene,49.0,0.6275774134790528,0.6111111111111112
2018-01-01,New,0.20154142581888246,Yaris,White,Fair,78504.0,Yaris,FWD,Automatic,5,1.2,Benzene,44.0,0.6597302504816955,0.5510597302504817
2018-01-01,New,0.20122324159021407,Vios,White,Average,29735.0,Vios,FWD,Manual,4,1.5,Benzene,31.0,0.4581039755351682,0.5802752293577982
2018-01-01,Used,0.03788733496381887,Yaris,White,Fair,96681.0,Yaris,FWD,Automatic,5,1.5,Benzene,73.0,0.5180300500834725,0.4219532554257095
2018-01-01,New,0.2012326656394453,Vios,White,Fair,41376.0,Vios,FWD,Automatic,4,1.5,Benzene,43.0,0.5803389830508474,0.5104006163328197
2018-01-01,New,0.17149460708782743,Vios,White,Fair,187715.0,Vios,FWD,Automatic,4,1.5,Benzene,53.0,0.5143913713405239,0.4252696456086287
2018-01-01,New,0.2537459283387622,Vios,White,Poor,79534.0,Vios,FWD,Manual,4,1.5,Benzene,36.0,0.400814332247557,0.3583061889250814
2018-01-01,New,0.1513029315960912,Vios,White,Fair,84174.0,Vios,FWD,Manual,4,1.5,Benzene,44.0,0.46703583061889253,0.495114006514658
2018-01-01,New,0.2523168908819133,Vios,White,Fair,110119.0,Vios,FWD,Automatic,4,1.5,Benzene,64.0,0.48301943198804187,0.3860239162929746
2018-01-01,New,0.15135363790186127,Vios,White,Fair,170207.0,Vios,FWD,Manual,4,1.5,Benzene,57.0,0.4019289340101523,0.3862098138747885
2018-01-01,New,0.15123839009287926,Vios,White,Fair,107858.0,Vios,FWD,Automatic,4,1.5,Benzene,58.0,0.49359133126934984,0.40944272445820434
2018-01-01,New,0.15097680097680097,Corolla Altis,Grey,Fair,114832.0,Altis,FWD,Automatic,4,1.6,Benzene,50.0,0.43374847374847375,0.373015873015873
2018-01-01,New,0.2030812324929972,Hilux Revo 4x2 C,White,Salvage,198698.94173674152,C-Cab,RWD,Manual,2,2.5,Diesel,49.0,0.3926330532212885,0.19607843137254902
2018-01-01,New,0.2011444921316166,Vios,White,Fair,122473.0,Vios,FWD,Automatic,4,1.5,Benzene,44.0,0.5204577968526466,0.46316165951359084
2018-01-01,New,0.15115273775216137,Hilux Revo Prerunner C,Black,Average,47313.0,C-Cab,RWD,Manual,4,2.5,Diesel,40.0,0.6938040345821326,0.6037463976945245
2018-01-01,Used,0.04235660021722885,Hilux Revo 4x2 C,Grey,Fair,243359.0,C-Cab,RWD,Manual,2,2.5,Diesel,73.0,0.5054110612855007,0.4757100149476831
2018-01-01,New,0.15104575163398692,Hilux Revo Prerunner C,Grey,Average,46307.0,C-Cab,RWD,Manual,4,2.4,Diesel,17.0,0.690954248366013,0.6565359477124183
2018-01-01,New,0.15714285714285714,Corolla Altis,White,Fair,93071.0,Altis,FWD,Automatic,4,1.6,Benzene,15.0,0.7867647058823529,0.4834558823529412
2018-01-01,New,0.02838070539419087,Corolla Altis,White,Average,1990.0,Altis,FWD,Automatic,4,1.8,Benzene,7.0,0.8568879668049793,0.7064315352697096
2018-01-01,Used,0.0011618703207488255,Innova,White,Fair,114375.0,Innova,RWD,Automatic,5,2.0,Benzene,49.0,0.5779562043795621,0.48670490093847757
2018-01-01,New,0.1518796992481203,Hilux Revo 4x2 D,White,Poor,524192.0,B-Cab,RWD,Manual,2,2.5,Diesel,45.0,0.4062781954887218,0.3007518796992481
2018-01-01,New,0.15115273775216137,Hilux Revo Prerunner C,Black,Fair,46696.0,C-Cab,RWD,Manual,4,2.5,Diesel,37.0,0.669135446685879,0.5634005763688761
2018-01-01,New,0.201669449081803,Hilux Revo 4x2 B,Grey,Poor,196301.91567600923,B-Cab,RWD,Manual,2,2.4,Diesel,29.0,0.45729549248747914,0.21702838063439064
2018-01-01,New,0.2514842300556586,Hilux Revo 4x2 D,White,Poor,88682.0,B-Cab,RWD,Manual,2,2.5,Diesel,43.0,0.5637847866419295,0.37105751391465674
2018-01-01,New,0.15627644569816643,Hilux Revo 4x2 C,Grey,Fair,16476.0,C-Cab,RWD,Manual,2,2.4,Diesel,25.0,0.6791255289139634,0.6068406205923836
2018-01-01,Used,0.0009760620775481321,Corolla Altis,Grey,Fair,197171.0,Altis,FWD,Automatic,4,1.6,CNG,85.0,0.35536019536019536,0.29212454212454214
2018-01-01,New,0.1711111111111111,Vios,White,Fair,141467.0,Vios,FWD,Automatic,4,1.5,Benzene,55.0,0.3774722222222222,0.37430555555555556
2018-01-01,New,0.16835205992509364,Hilux Revo 4x2 D,White,Poor,406903.0,B-Cab,RWD,Manual,2,2.5,Diesel,52.0,0.5009363295880149,0.26217228464419473
2018-01-01,New,0.0008968609865470852,Hilux Revo Prerunner D,White,Average,63990.0,D-Cab,RWD,Manual,4,2.5,Diesel,39.0,0.7197309417040358,0.6339686098654709
2018-01-01,New,0.2012820512820513,Vios,White,Fair,126104.0,Vios,FWD,Automatic,4,1.5,Benzene,33.0,0.5967307692307692,0.468349358974359
2018-01-01,New,0.25,Yaris,White,Fair,64889.0,Yaris,FWD,Automatic,5,1.2,Benzene,30.0,0.676223506743738,0.5804431599229287
2018-01-01,New,0.2012820512820513,Vios,White,Average,39685.0,Vios,FWD,Automatic,4,1.5,Benzene,30.0,0.5830128205128206,0.5725160256410257
2018-01-01,New,0.027033898305084746,Yaris,White,Average,14635.0,Yaris,FWD,Automatic,5,1.2,Benzene,19.0,0.6627734976887519,0.6394453004622496
2018-01-01,New,0.15,Corolla Altis,White,Fair,46661.0,Altis,FWD,Manual,4,1.6,Benzene,8.0,0.8545717463848721,0.5330923248053393
2018-01-01,New,0.2144689440993789,Yaris,White,Fair,59906.0,Yaris,FWD,Automatic,5,1.5,Benzene,59.0,0.5183850931677019,0.4394409937888199
2018-01-01,New,0.15120845921450152,Hilux Revo 4x2 C,White,Salvage,184279.01955375605,C-Cab,RWD,Manual,2,2.5,Diesel,42.0,0.41377643504531725,0.21148036253776434
2018-01-01,New,0.20091743119266056,Hilux Revo Prerunner D,White,Fair,96360.0,D-Cab,RWD,Manual,4,3.0,Diesel,49.0,0.5889908256880734,0.5473050458715596
2018-01-01,New,0.15216741405082213,Hilux Revo 4x2 C,Black,Fair,123700.0,C-Cab,RWD,Manual,2,2.5,Diesel,49.0,0.5821823617339312,0.5171898355754858
2018-01-01,New,0.20135823429541597,Vios,White,Fair,119510.0,Vios,FWD,Automatic,4,1.5,Benzene,28.0,0.6176570458404075,0.5029711375212224
2018-01-01,New,0.2510899182561308,Hilux Revo Prerunner C,Black,Fair,254130.0,C-Cab,RWD,Manual,4,2.5,Diesel,41.0,0.6093460490463215,0.46900544959128065
2018-01-01,New,0.3587982832618026,Vios,White,Fair,75070.0,Vios,FWD,Automatic,4,1.5,Benzene,42.0,0.554134477825465,0.48891273247496425
2018-01-01,Used,0.021600774357919867,Corolla Altis,Grey,Fair,301658.0,Altis,FWD,Automatic,4,1.6,Benzene,121.0,0.2743589743589744,0.19291819291819293
2018-01-01,New,0.20122100122100123,Corolla Altis,Grey,Fair,31713.0,Altis,FWD,Automatic,4,1.6,Benzene,51.0,0.47816849816849816,0.3904151404151404
2018-01-01,New,0.15,Vios,White,Fair,92634.0,Vios,FWD,Automatic,4,1.5,Benzene,71.0,0.46032840722495894,0.4014778325123153
2018-01-01,New,0.15240715268225585,Hilux Revo Prerunner C,White,Fair,95136.0,C-Cab,RWD,Manual,4,2.5,Diesel,48.0,0.6711416781292985,0.547799174690509
2018-01-01,Used,0.0,Vios,Grey,Fair,167747.0,Vios,FWD,Manual,4,1.5,Benzene,97.0,0.2632904148783977,0.2739628040057225
2018-01-01,New,0.2012779552715655,Vios,White,Poor,29839.0,Vios,FWD,Automatic,4,1.5,Benzene,56.0,0.29073482428115016,0.28753993610223644
2018-01-01,New,0.20304568527918782,Vios,White,Fair,124720.0,Vios,FWD,Manual,4,1.5,Benzene,62.0,0.4230118443316413,0.3976311336717428
2018-01-01,New,0.1712779552715655,Vios,White,Fair,55136.0,Vios,FWD,Automatic,4,1.5,Benzene,56.0,0.5111821086261981,0.4213258785942492
2018-01-01,New,0.03082314049586777,Hilux Revo 4x2 B,Grey,Fair,18838.0,B-Cab,RWD,Manual,2,2.8,Diesel,14.0,0.7371900826446282,0.6194214876033057
2018-01-01,New,0.26627218934911245,Hilux Revo 4x4 D,White,Fair,12175.0,D-Cab,4WD,Manual,4,2.8,Diesel,10.0,0.6548323471400395,0.6942800788954635
2018-01-01,New,0.2511461318051576,Hilux Revo 4x2 B,White,Fair,85711.0,B-Cab,RWD,Manual,2,2.8,Diesel,5.0,0.5988538681948424,0.5075214899713467
2018-01-01,Used,0.03999042555010344,Hilux Revo Prerunner D,Grey,Fair,194608.0,D-Cab,RWD,Manual,4,3.0,Diesel,108.0,0.5161290322580645,0.5494868035190615
2018-01-01,New,0.1522342064714946,Hilux Revo 4x2 C,Grey,Fair,332021.0,C-Cab,RWD,Manual,2,2.5,Diesel,52.0,0.4745762711864407,0.474191063174114
2018-01-01,New,0.03353589315525876,Vios,White,Average,13380.0,Vios,FWD,Automatic,4,1.5,Benzene,13.0,0.7212020033388982,0.6156093489148581
2018-01-01,New,0.10149812734082397,Hilux Revo 4x2 D,White,Poor,342395.0,B-Cab,RWD,Manual,2,2.5,Diesel,53.0,0.4157303370786517,0.4302434456928839
2018-01-01,New,0.15216741405082213,Hilux Revo 4x2 C,Grey,Fair,107589.0,C-Cab,RWD,Manual,2,2.5,Diesel,45.0,0.4992526158445441,0.5366218236173393
2018-01-01,New,0.20251572327044026,Hilux Revo 4x2 C,Grey,Fair,73337.0,C-Cab,RWD,Manual,2,2.7,Benzene,52.0,0.39622641509433965,0.43042452830188677
2018-01-01,New,0.20146788990825687,Hilux Revo 4x2 B,White,Fair,50319.0,B-Cab,RWD,Manual,2,2.4,Diesel,27.0,0.6642201834862386,0.5871559633027523
2018-01-01,New,0.15110041265474553,Hilux Revo Prerunner C,White,Fair,72681.0,C-Cab,RWD,Manual,4,2.5,Diesel,36.0,0.6327372764786795,0.5350756533700137
2018-01-01,New,0.20149476831091181,Vios,White,Fair,80481.0,Vios,FWD,Automatic,4,1.5,Benzene,34.0,0.6218236173393124,0.5179372197309418
2018-01-01,New,0.2512232415902141,Vios,White,Fair,25165.0,Vios,FWD,Automatic,4,1.5,Benzene,24.0,0.6666666666666666,0.5443425076452599
2018-01-01,New,0.20122324159021407,Vios,White,Fair,23367.0,Vios,FWD,Automatic,4,1.5,Benzene,27.0,0.654434250764526,0.5443425076452599
2018-01-01,New,0.20141843971631207,Vios,White,Fair,44235.0,Vios,FWD,Automatic,4,1.5,Benzene,76.0,0.40070921985815605,0.39849290780141844
